id,date,stock_id,stock_name,title,content,poswc,negwc,wc,poswc_baeir,negwc_baeir
28196,2015-09-29,2109,華豐,華豐集團吉祥物徵選 獎金十萬,"【朱錦霞】

華豐集團70周年舉辦企業吉祥物徵選活動，活動總獎金高達10萬元 ，獲選民眾還可參與華豐集團慶典。

因此特別廣邀社會大眾共同參與，讓懷有設計魂的設計師多個發揮 舞台，並讓其設計吉祥物活躍國際。最主要藉由此活潑有趣活動喚起 民眾對輪胎的認識與重視，進而減少因輪胎發生事故的頻率。

華豐橡膠集團董事長蘇明芬表示，藉由華豐集團70周年舉辦企業吉 祥物徵選活動，活動總獎金高達10萬元。

企業吉祥物徵稿，什麼樣子由你決定，截止日期至10月12日，動作 要快，心動可要馬上行動，機會難得不可錯過，下回可要再等70年。

有感於民眾對於輪胎的重要性認知不足，對於輪胎耗損判斷專業度 參差不齊，常以眼見為憑忽略輪胎保養與更換時機，甚至抱著輪胎還 能撐就撐的心態開車上路，因此導致事故發生。

根據交通部統計，超過七成國道事故是爆胎引起，卻僅不到一成駕 駛人有平時主動檢查輪胎的習慣。

除此之外，蘇明芬董事長為了民眾的行車安全，在輪胎的配方、結 構與設計上不斷研發創新與要求，更與組車廠合作設計提升輪胎抓地 力、排水與防爆等性能，就是為了打造一個安全無虞的行車環境。

蘇明芬董事長表示，華豐集團觸角遍布全球，除了台灣也希望能將 輪胎的安全與重要性宣導至全世界每一角落，讓民眾能開心出門安心 回家，這不只是個人使命，更是所有身為華豐人的使命。

華豐企業吉祥物徵選活動詳細內容請上官網 www.duro.com.tw",21,12,365,30,13
58797,2015-09-29,2412,中華電,台灣唯一得獎電信業者 中華電 榮獲世界品牌獎,"台灣電信龍頭中華電信獲得「世界品牌論壇」（World Branding Forum，WBF）2015年到2016年全球年度「世界品牌獎」的台灣國家品牌獎（Brand of the Year Award），是台灣唯一獲獎的電信業者。
「世界品牌獎（World Branding Awards）」由「世界品牌論壇」設立，目的在表彰全球重要品牌的成就。「世界品牌論壇」是全球註冊的非營利性組織，致力為品牌社群及消費者創新品牌標準。
此次共有來自30國家、118個品牌獲獎，中華電信是唯一獲獎的台灣電信業者，鄰近國家獲獎者有日本精工表（Seiko）、南韓三星、澳洲澳盛銀行（ANZ）。
中華電信公共事務處副總何旭輝在英國倫敦肯辛頓宮領獎時表示，中華電信各項業務不僅市占率受到消費者肯定，在品牌心占率更深入人心。榮獲「世界品牌獎」，再度證明在變動的時代，中華電信始終是消費者屹立不搖的品牌首選。
「世界品牌論壇」執行長Peter Pek表示，「世界品牌獎」的評選涵蓋評審團意見、網路投票與國際市調機構評比結果，同時考量入選業者的財務績效、廣告表現、公共關係與社群參與投入。
「世界品牌論壇」主席Richard Rowles肯定得獎業者深耕品牌忠誠度的成果。他指出，半數以上的網路投票來自於消費者，獲獎也意味著公司與消費者及粉絲建立堅強的顧客關係。
中華電信是台灣電信龍頭，在行動電話、固網寬頻、市話都是市占第一。去年台灣推出4G服務，截至目前為止，中華電信4G用戶突破328萬戶，拿下4G市占龍頭寶座。
近年中華電信自詡為台灣資通信服務的領導品牌，長期實踐「為了你，一直走在最前面」的品牌核心價值，屢獲國際各重要獎項肯定。
中華電信去年成為台灣唯一入選英國知名品牌顧問公司Brand Finance全球500大企業、今年三度蟬連道瓊永續世界指數（DJSI-World）」及「道瓊永續新興市場指數（DJSI-Emerging Markets）」成份股，是兩岸三地唯一名列DJSI-World指數的電信服務業者。
中華電信表示，未來除繼續在寬頻與行動領域推動技術創新，也將積極開發數位匯流服務，為個人、家庭與企業打造更智慧、更便利的數位生活。
【2015-09-29/經濟日報/A16版/產業】",18,2,505,63,3
22138,2015-09-29,1326,台化,《當藝術遇到科技》跨越邊界 觀眾參與藝術展演,"【邱誌勇】

想像你在看表演，而你也是表演一部分，會是何種情景？

傳統劇場要求一種集體式反應(觀眾注視相同的方向，同時被設想 為「一群觀眾」)的觀賞模式，如今已被媒體科技不斷地挑戰；同時 ，觀者的觀賞行為也開始被重新檢視，並從個體的觀賞經驗中出發， 質疑傳統被動觀賞的經驗。

許多藝術家開始在藝術展演創作中跨越邊界，並鼓勵觀眾成為藝術 展演的一部分，參與並完成藝術形式的敘事元素之一，得以跳脫特定 藝術形式，引起特定的、可預期的表演反應。易言之，透過創作來探 尋藝術跨域問題，重新思考「劇場框架」與跨領域展演的交互影響。

周東彥的《我和我的午茶時光》，奠基於手機、螢幕生活、媒體世 界等創作命題之上的科技藝術表演，表意當代社會人們與電子消費性 商品(智慧型手機、平板電腦)等行動裝置，難分難解的生活現象。

在此作品中，周東彥更藉由科技藝術表演中的行動裝置，以及透過 科技裝置凸顯當代人們「平板化」生活情境，讓被視為理所當然且看 似平淡的螢幕觸碰、照相或自拍等行為，成為貼近內心的幽微境域。

在《我和我的午茶時光》中，可見周東彥清楚指出觀眾的角色，已 經從「群體」(collective)轉變成個人(individual)，觀眾在劇 場空間的經驗，已不僅是做為「觀眾－觀賞者(spectator-viewer) 的「體驗式經驗」。

此外，安娜琪舞蹈劇團的《第七感官2-感官事件》，則是採用感應 器作為捕捉舞者身影的工具，除了將即時影像投影在舞台上，演出的 過程全程讓觀眾參與進行即興演出。在方形空間中，表演者以自身的 感官隨機舞蹈，電腦投射光透過數位化及動態感應器的驅動，讓抽象 的幾何圖形跟隨表演者變化，並且捕捉表演者的位置進行影像投射。

於此，觀眾的入場，不僅成為舞台上的新景象，也意味傳統的編舞 概念正在被改變，進而創造出新的遊戲規則，藉以面對新舞者(觀眾 )；另一方面，劇場舞者則要從展現肢體姿態的傳統舞者，變成一個 具領導能力的誘發者，必須在舞台上短時間內觀察觀眾個性和肢體特 性，並且在短暫的引導下，使觀眾自然地進入舞台表演的情境當中。

科技藝術表演某種程度表意著一種新文化形式的誕生，不僅對大螢 幕電影或傳統影像造成衝擊，也對觀影經驗有所影響，甚至行動美學 或手機美學的產生，代表著劇場觀看，正從單一的視覺中心主義美學 (ocularcentric aesthetic)，轉向互動美學(interactive aest hetic)，一種仰賴觀眾體驗、創作者親身參與的實踐形式。

總而論之，科技藝術表演不再以進入傳統觀賞場域為主要目標，而 是關於劇場導演、表演者如何邀請觀者進入觀賞空間，以完全不同( 或介於傳統預期與當代未知)的方式重新架構這個獨特表演空間。

於是，我們從觀眾的體驗式經驗(experiential experience)、 釋放空間侷限(the release from the confinement of spaces)， 以及舞台化影像(staging the image)三個面向觀之，科技藝術表 演的本質已打破傳統並重新框設科技劇場。

(本文作者為台灣科技藝術學會秘書長、北京師範大學─香港浸會 大學聯合國際學院文化與創意學院副主席)",26,11,776,34,14
93086,2015-09-29,4904,遠傳,i6s系列新機 台灣10月9日開賣,"蘋果昨（28）日晚間於美國官網宣布，台灣列入iPhone 6s系列新機第二波上市市場，10月9日開賣。
台灣電信業者昨晚均已收到蘋果通知，預估五家電信業者及通路將同步開賣，搭配超高資費，最低0元就可以把新機帶回家。
值得注意的是，若新機到貨量充沛，台灣五大電信業者可能破天荒不在開賣前舉行預購，要消費者到門市排隊購買。整體看來，供應鏈供貨順暢，也使得水貨商恐將無利可圖。據瞭解，香港甫開賣，除了5.5吋的玫瑰金機種還有行情，4.7吋的機種已不受水貨商青睞。
蘋果昨晚公布第二波iPhone 6s系列銷售市場包括台灣、奧地利、比利時、瑞典、瑞士等40個國家，加計首波開賣市場，前二波累計將在52個國家或地區銷售，預計年底前販售國家可達180國。
過去iPhone開賣前，台灣電信業者多會舉行預購，等確定到貨再通知客戶領貨，但去年蘋果到貨狀況與客戶預約的數量、款式有很大差距，導致用戶預約後到領機還是得排上一個月到一季，甚至出現重複預約的狀況。
今年電信業者完成一波預約後，慎重考慮是否舉行預購。業者認為，到貨量得夠充裕，就不進行預購，希望消費者到門市排隊購買。不過電信業者也擔心，如果到貨量不足，不採取預購制度，而讓消費者到門市排隊，應該會發生暴動，因此不到最後一刻，還不確定最終作法。
針對開賣前是否舉行預購，中華電信表示，將適時公布具體作法。遠傳表示，確實收到開賣通知，預購計畫及資費等其他訊息將陸續公布。
台灣大則表示，尚未確定是否舉行預購。
通路業者認為，今年大陸加入iPhone 6s新機第一波開賣，加上供貨比往年順暢，因此三天內銷售量達1,300萬支，創紀錄，所以很快就宣布第二波開賣市場，但台灣的銷售狀況仍需視實際到貨而定，預估玫瑰金仍將有缺貨潮。
【本報綜合報導】蘋果昨（28）日公布iPhone 6s系列新機首周末銷售攀上1,300萬支新高，但蘋果股價昨天早盤不漲反跌，跌幅一度近2%。蘋果股價利多不漲，反而出現重挫的「利多出盡」狀況，讓市場關注鴻海、和碩、大立光等蘋概股在中秋與颱風假期後走勢。
非蘋陣營業者對iPhone 6s系列新機首周末銷售報喜也平淡以對，認為首波出手購買的都是忠實果粉，接下來還要看後續的銷售動能可以維持多久，才能斷言iPhone 6s是否能保有iPhone 6所創下的銷售佳績。
（記者陳昱翔、詹惠珠、何佩儒）
【2015-09-29/經濟日報/A3版/話題】",22,7,583,48,12
93087,2015-09-29,4904,遠傳,電信三雄找伴 攻居家監控,"智慧家庭居家安全跨業競賽開打，中華電信（2412）、台灣大與有線電視業者凱擘等爭相搶進居家監控，最低門檻月繳150元起跳；遠傳也要推出智慧家庭服務，未來更將攜手策略合作夥伴中嘉搶進。
根據研究機構IDC預估，2013年到2020年間，全球智慧家庭市場年複合成長率將達17.7%，2020年整體市場規模將達517.7億美元（約新台幣1.72兆元）。法人表示，居家安全、娛樂及家庭自動化將是未來智慧家庭發展重點
看準未來智慧家庭成長潛力，電信及有線電視業者均競相搶進，業者推出居家安全相關服務時，也採取收取服務月租，而非購買設備的方式，降低用戶申裝門檻，積極搶市。
以美國最大的有線電視業者Comcast為例，擁有超過2,230萬有線電視用戶，近年積極推進智慧家庭平台Xfinity Home，搶進居家保全等應用，每月約29.95美元（約新台幣約995元）起跳，目前累積用戶約50萬戶，但占整體滲透率僅2%，未來將逐步提升。
中華電多年前切入智慧家庭，採取與建商合作的前裝市場，在房子建設過程中，住戶遷入前，中華電就安裝好；今年中華電切入後裝市場，強打家庭市場，搭配家中20M光世代上網服務，整合家庭多螢操控、環境監測、安全監控及即時影像等。
中華電與智邦等網通設備廠商合作，搭配無線網路攝影機、服務控制器及無線遙控器等，月繳199元起。
台灣大與凱擘推出「HomeSecurity居家防護」，強打擁有「多螢監看」、「簡易操作模式」、「異常告警」與「遠端控制」等四大功能，可透過手機、平板、電腦、數位電視等螢幕裝置遠端遙控，全天24小時掌握家中動態，月付150元起。
智慧家庭是遠傳下半年最重要的產品之一，預計近期推出，未來規劃將與有線電視業者中嘉策略合作，強化智慧家庭布局。
傳統保全業者也積極迎戰，近期中興保全推出中保無限+，打造智能居家及安心防災的物聯網智慧生活，從保全業優勢出發，整合物聯網軟、硬體，加上365天無休、線上服務、客製化情境設定，鎖定一般家庭及商辦市場。
【2015-09-29/經濟日報/C4版/上市櫃公司】",36,7,484,55,7
28678,2015-09-29,2201,裕隆,2020年產值衝400億美元 工業機器人帶財 台廠ｈｉｇｈ,"全球工業機器人火紅，由於工資看漲、製造業勞工短缺，預估至2020年產值將逾400億美元，鴻海（2317）、東元、上銀、台達電等十大工業機器人受益股沾光可期。
根據全球第二大市場研究機構Marketsanmarkets分析，工業機器人產值2014年至2020年的年複合成長率（CAGR）達5.2%，到2020年產值達400.8億美元。另一研究機構TMR也指出，到2020年可達444.8億美元，均看好工業機器人潛力十足。
法人認為，國內有十大工業機器人概念股，主要有生產應用的鴻海、裕隆；電源感測的台達電；驅動零組件的東元、上銀、士電；平台控制的松瀚、F-亞德，以及人機控制的微星、研華等。
華南永昌投顧董事長儲祥生指出，在鴻海領頭下，台灣製造業已陸續朝自動化升級、機器人產線發展，並在各國政府提出政策推動下，工業機器人概念股可望是未來十年大紅大紫的族群。
鴻海集團面對工業4.0時代，提出雲移物大智網+機器人+IIDM（整合創新設計製造）的商業模式，引領集團變革與轉型，是台灣業者布局進度最快、產品具代表性的廠商。鴻海已宣布生產並安裝數千部機器人，組裝蘋果的iPhone等產品。
東元強調，整合單體產品，推出機械手臂電控解決方案。法人預估，東元營收主力有重電、家電、風電及車電，工業自動化領域將扮演第五大營收來源，看好發展潛力，明年營收占比一成以上。
上銀與中國醫大共同研發醫療機器人，搶攻醫療機器人新領域。上銀今年前八月營收104.79億元，年增12.3%，由於接獲台商200台軸節式工業機器人訂單，第4季表現將比第3季佳。
台達電指出，今年推出的機器人獲得下單，成為至2020年的發展重點。
大陸目標2020年前將高階機器人在國內市占率提高到45%。在大陸市場推波助瀾下，法人看好台灣工業機器人類股營運將受惠。
【2015-09-29/經濟日報/C4版/上市櫃公司】",11,2,437,35,2
44302,2015-09-29,2330,台積電,首周末銷售亮眼 外資：蘋果鏈轉趨樂觀,"蘋果公布iPhone 6S、6S Plus首周末銷售成績亮眼，外資指出，可望帶動法人資金對蘋果供應鏈轉趨樂觀，但要留意銷售動能可否延續到明年首季。
由於蘋果新機銷售加持、半導體景氣可望觸底，瑞信、里昂、摩根士丹利等各大外資表示，對台股指數預期仍在8,000點之上，並延續反彈格局。
對台廠蘋果供應鏈的評析，元大投顧總經理暨台灣區研究部主管陳豊丰認為，蘋果最大代工夥伴鴻海與蘋果關係更加緊密，蘋果已在中國大陸推出iPhone舊換新方案，並在美國推出分期付款方案，將有助iPhone需求，嘉惠鴻海。蘋果若將前述方案擴及新地區與更年輕的世代，需求的增加將更顯著。
世新大學財金系助理教授梁彥平指出，站在短線操作角度，可選擇受蘋果供應鏈中的績優族群。
不過，一旦漲多的中小型股失去資金青睞，流動性風險不可不慎。
歸納法人圈對台股後市不致悲觀的重要因素，除了對蘋果新機銷售量仍有期待外，新台幣對美元走貶有助台灣電子出口業獲得匯兌收益，也是一重要支撐，舉例來說，如最大權值股台積電上調第3季營收展望，即是獲得匯率因素加持。
【2015-09-29/經濟日報/A3版/話題】",12,6,277,32,6
44303,2015-09-29,2330,台積電,興櫃交易八成散戶 興櫃證所稅 應廢除,"近期證券市場稅費制度再度成為檯面焦點，我認為，興櫃市場的證所稅應廢除，取消興櫃賣出達100張須繳交證所稅的強制核實課稅，讓市場回歸合理稅制。
股市稅制對企業發展動能的影響相當大，台灣是以中小企業為主的經濟，而興櫃是台灣產業轉型發展的新動能，更是培育台灣產業的搖籃，任何一家大企業都是從小企業慢慢成長而來，健全的興櫃市場，未來才能培育出更多如台積電、鴻海的大企業。
根據統計，台股興櫃交易高達八成是散戶，當興櫃市場交易越活絡，對台灣資本市場也越有利，可惜的是，全世界都想要向台灣學習我們的興櫃制度，我們卻自己限縮。
依據現行證所稅法，興櫃股票當年度出售數量達100張以上，必須依出售收入，減去原始取得成本及必要費用後，繳交15％的證所稅，大大降低對投資市場的吸引力，相當不利興櫃交易與發展。
稅制的訂定，一般而言可從「公平」與「成長」兩大方面來衡量，以興櫃市場的需求來看，相關稅制應以追求成長為主要目的。
除了現行興櫃證所稅應該廢除，我看到隨著「基亞條款」鬆綁，近期生技股動能明顯提升，占整體上櫃日均成交值達三成之多，是很好的現象。生技產業不僅是櫃買中心下一個孕育的重點產業，更是台灣未來很重要的新興產業，據統計，今年申請上櫃個股，最大宗的正是生技公司。
但因為生技產業的特殊性，未來台灣在放寬生技業的發展限制時，也必需同時加強監督管理與社會企業責任，特別是台灣市場不夠大，台灣的生技公司若要走向國際，往國際舞台發展，就必需具備國際級的水準，才能與全球市場接軌。
為了讓更多微型企業獲得籌資管道，櫃買中心成立的創櫃籌資機制，未來將引入信保基金輔導，讓創櫃公司財務更健全，同時，也會積極邀強文創與農企公司至創櫃板籌資，目前已規畫與文化部、農委會合作開設論壇，目標在今年底前各邀請5家文創與農企公司透過創櫃板籌資。
（吳壽山口述）
【2015-09-29/聯合報/AA1版/財經】",25,10,463,42,12
76318,2015-09-29,2731,雄獅,重頭戲頻登場 關島旅遊正夯,"【簡立宗】

從2015下半年到2016，關島觀光局宣布未來多項國際與當地活動， 伴著星光破曉的馬拉松、讓人大快朵頤的封街美食派對、世界級的原 民文化盛典、時尚與折扣絕不缺席的購物節，讓旅客在關島的每一天 ，都是嘉年華！

從11月1日至明年2月15日的關島購物嘉年華，關島邀請旅客以最精 打細算的方式擁抱時尚；11月8日清晨開跑的Ko'ko' Road Race，包 含四人半程馬拉松接力賽及個人半程馬拉松，因應中華航空10／25起 所調整每周四班的日航班選擇，預計也將吸引更多熱愛海外馬拉松的 跑友前往參賽！此外，凡跟可樂旅遊、易飛網、雄獅旅遊、燦星旅遊 等旅行社購買本屆「Ko'ko' Road Race」套裝行程者，關島觀光局還 將全額贊助賽事報名費，名額有限、動作要快！

2016關島全年活動，重頭戲主要區分為三大面向，一是文化暨大型 嘉年華活動，包括四年一度的第12屆太平洋藝術節、關島國際音樂嘉 年華、關島露天BBQ派對與關島購物嘉年華等；一是運動賽事，如第 四屆關島國際馬拉松、關島 Ko'Ko'國際馬拉松大賽與環關島自行車 賽等，也有女子高爾夫球賽、鐵人三項錦標賽、可可島泳渡等活動； 最後一個面向則是體驗關島當地查莫洛風情的絕佳機會，例如由當地 村落舉辦的芒果嘉年華。",5,2,330,8,2
38216,2015-09-29,2317,鴻海,股權爭奪戰第2回合 矽品 日月光 恐掀委託書大戰,"強烈颱風也澆不熄日月光和矽品股權戰火。日月光昨日再度出擊，於「致矽品全體股東公開信」提出五大理由，反對矽品與鴻海換股策略聯盟；矽品旋即在官網貼出「致股東的一封信」，雙方隔空攻防，進入下一回合。
距離十月十五日矽品股東臨時會，剩不到三周，市場人士推斷，雙方將進入委託書大戰。
據公司法規定，矽品與鴻海策略結盟若要過關，矽品需取得股東臨時會同意，因此徵求委託書數量，將成為決勝的關鍵。
為防堵日月光策反，據了解，矽品日前已透過長龍、全通、聯洲等機構，在市場公開徵求委託書，更以便利超商百元禮券當紀念品。另外，從日月光宣布公開收購後，矽品也積極回補持股。市場預估，矽品公司派總持股已接近百分之十五，總計已砸下廿億元。
日月光方面，雖然宣布取得百分之三十六點八三股權參與應賣，但趕不及在股東臨時會前一個月完成交割，確定無法以股東身分，出席矽品股東臨時會。日月光昨表示，仍在評估是否透過收購委託書參與。但一周以來，日月光多次透過媒體遊說矽品股東，認為鴻矽換股將稀釋矽品全體股東的權益。
日月光砲火猛烈，逼得矽品反守為攻。矽品在昨日的致股東信中，再次闡述與鴻海策略聯盟的好處，並無日月光所說賤賣股權問題。矽品表示，日月光「自身利益可能與矽品其他股東之利益不一致」，加上日月光持股高，得以否決交易或施壓更換董事等，為矽品帶來極大不確定性。
矽品指出，其在二?一四年是前三大ＩＣ封裝測試商獲利第一名，暗喻獲利能力優於日月光。
另一方面，為順利與鴻海換股，矽品預計將投入公司淨值最高達百分之五十二點九，因此在下個月的股東臨時會上，矽品將有兩大提案，包括「修改公司章程提高核定資本額」，從三十六億股提高到五十億股；以及「修改取得或處分資產處理程序」，將投資單一有價證券的限制，從公司淨值的百分之二十提高至百分之六十，以達到和鴻海換股的目的。對於昨日矽品日月光熱烈交手，鴻海表示不回應。
【2015-09-29/聯合報/A5版/財經】",21,9,490,31,10
16405,2015-09-29,1216,統一,電子發票,"「電子發票」也就是網路發票或無紙發票，主要是利用網路開立、傳輸或接收的一種統一發票。過渡期間仍存在紙本形式，終極目標將趨近無紙化。
電子發票可讓消費者、企業以及稅捐機關三方獲益，達到提升交易效率、降低記帳及查帳成本的好處。以賣方為例，電子發票具有減少人工作業、縮短流程、節省郵寄費用；對買方可節省紙本發票整理、保管的時間，且不必再擔心遺失發票的風險。
電子發票歷經二階段演進，2000年時一代電子發票誕生，僅七家業者加入。2010年電子發票二代整合平台成立，預估2015年底，全國電子發票張數將達到46億張。
【2015-09-29/經濟日報/A15版/稅務法務】",4,5,163,9,7
66336,2015-09-29,2498,宏達電,宏達電新店總部 傳裕隆想買回 必要時出手 備妥45億元盼「心頭肉」重回懷抱,"【黃琮淵、翁毓嵐／台北報導】

銀彈上膛，裕隆集團啟動新店舊廠開發計畫，市場傳出裕隆已先備 妥45億元，有意向宏達電買回總部大樓用地，除了能讓這塊地重回裕 隆懷抱外，也能在宏達電低潮時提供現金奧援。裕隆則予以否認。

宏達電位於新北市新店的總部大樓土地，是在2008年向裕隆買下， 是裕隆新店舊廠B廠區靠大馬路一側，當時2525坪土地只花了33.25億 元，換算每坪土地價格僅約131萬元，對裕隆來說堪稱「半買半相送 」。

裕隆當年以成本價賣地，除了有與宏達電共同投入車用電子開發的 戰略性用途外，也是因當時投入自主品牌納智捷研發，需要龐大的資 金奧援，在兼顧雙方意願及需求之下，割出這塊「心頭肉」給宏達電 。

車廠主管說，新店舊廠是裕隆起家厝，對於賣地，裕隆董事長嚴凱 泰也相當糾結，但考量品牌路難行、需要盟友，也感謝宏達電適時提 供技術奧援，讓納智捷得以茁壯，就算內心有購回想法，也說不出口 。

不過今年以來，宏達電先爆出調降財測，近期更傳出裁員風暴，讓 外界擔心宏達電會否出售總部大樓，取得足夠資金支撐營運，各種耳 語傳遍市場，這讓裕隆很緊張，透過各種管道打探宏達電出售總部大 樓一事。

車廠主管強調，裕隆絕非趁人之危，在宏達電最危急的時候想要買 回這塊土地，但希望宏達電若必須處分資產時，能夠優先賣回給裕隆 ，畢竟這塊土地對裕隆來說是「心頭肉」，在能夠接受的合理價位內 ，自是「當仁不讓」。

為避免措手不及，裕隆已籌措好銀彈，子公司裕日車今年大方配息 90億元，擁有5成股權的裕隆本周將有45億元落袋，這筆錢將優先用 在開發案上，並保留購回宏達電總部用地，剩餘則投入納智捷新車開 發。

車廠主管指出，納智捷當年上市時，找來前宏達電執行長周永明代 言，而納智捷車上配備的「Think+」車用智慧型多功能系統，還是由 宏達電所開發，加上宏達電投資入股裕隆旗下的華創車電，雙方合作 密切，即便宏達電總部大樓賣回給裕隆，都不影響雙方一路走來的關 係。",16,6,514,35,10
75087,2015-09-29,2722,夏都,大陸十一長假 受登革熱疫情擴散、陸客配額總量管制影響 南台灣陸客團估減25％,"【記者林憲祥／高雄報導】

南台灣受到登革熱疫情擴散、陸客來台總量管制及總統大選將即影 響，旅行業估計大陸十一長假期間前往高雄和屏東的陸客團人數將大 減25％，恐衝擊高屏地區飯店的訂房率。

根據調查，目前除了高雄義大天悅大飯店今年前8月住房率衰退10 ％，恆春馬爾地夫的陸客訂房率也莫名其妙下滑外，其餘包括高雄寒 軒、國賓、翰品、福華、墾丁凱撒、夏都、福華、恆春生態休閒農場 等飯店，均稱大陸十一長假期間的訂房狀況，大多維持去年水準，平 均訂房率在75％～95％。

專門承攬陸客團的旅行社業者徐道福指出，大陸今年十一長假至少 有7天，照理來台的陸客人數應比預期的還多，但最近受到南台灣登 革熱疫情擴散影響，許多陸客「聞蚊卻步」，不是暫緩來台，就是臨 時辦理退團，導致長假期間前來南台灣旅遊的觀光旅遊團大減25％， 即原來擬規畫想來旅遊的100團中，只剩下75團。

至於陸客配額管制方面，徐道福表示，正常每天可申請來台的陸客 觀光團為7,000人(含周六、日)，自由行旅客每天為5,000人，但以 往十一長假期間都會適度增加人數，今年因總量管制影響，沒有增加 人數，導致目前一般陸客團送件申請來台的排程已到10月底，如要提 前來台，必須多花錢購買配額，按每人1天300元計算，若要提前20天 來台，就必須多付6,000元，影響陸客來台意願。去年長假期間每天 來台人數多達2.5萬人。

高雄市旅館公會理事長劉坤福表示，目前看來，今年十一長假來台 的陸客團絲毫沒有感受到受選舉因素影響，同樣的，御宿集團下的各 商旅飯店平均訂房率維持去年水準。

墾丁福華渡假飯店總經理張積光則表示，該飯店十一長假期間的平 均訂房超過9成，其中陸客自由行旅客占3成，較預期的成長1成，但 團體客有減少的情況，至於對陸客的收費方式，則比照假日收費，每 晚5,200元加10％。",8,9,504,10,15
56673,2015-09-29,2409,友達,目標出貨量年增30％ 面板雙虎 衝刺車用,"日本顯示器公司（JDI）推出10吋高亮度、陽光下可視的車用面板，企圖穩住全球車用面板龍頭地位；友達（2409）及群創則積極進攻美德日等車廠，希望出貨量年增率可以達30%，台日在高階車用面板競爭會更激烈。
JDI宣布開發出10吋高解析度（308ppi）的低溫多晶矽（LTPS）面板，具備陽光下可視與高對比的特色，可使用在汽車與平板電腦等可攜式的電子產品上。
JDI近期積極進攻過去較少耕耘的美國汽車市場，並開發高階陽光下可視的產品，希望保住車用面板龍頭寶座。
友達表示，今年車用面板不論是營收與出貨量，均要挑戰年增30%的目標。
友達第2季車用面板的出貨量季增10%、年增40%，12.3吋儀表板的面板除德國車廠外，也開始出貨美系客戶，尤其日圓及歐元均貶值，有利日系與德系車的出口。
至於群創2015年的車用面板，要挑戰占營收10%的倍增目標，並加碼原廠的車前市場及售後通路車後市場，出貨量年增率要達到30%至40%。
群創表示，相對於其他同業，群創在車用面板產品耕耘較早，今年要挑戰車用面板占營收8%至10%的目標。法人估計，群創今年車用面板業績可望逾350億元。
不過，群創也指出，中國大陸汽車市場近來因股市下滑，已有趨緩的現象，德國福斯汽車的排放廢氣造假事件，是否影響到德國汽車的銷售等，還要進一步觀察對全球汽車銷售是否造成重大衝擊。
【2015-09-29/經濟日報/C4版/上市櫃公司】",11,11,358,25,16
56674,2015-09-29,2409,友達,大陸十一來了 4K電視熱銷 瑞軒瑞儀 後市俏,"大陸十一黃金周到來，液晶電視、4K電視等銷售增溫，台廠相關供應鏈等受惠可期。法人認為，鴻海、友達、群創、瑞軒、瑞儀、聯發科等電視族群在十一黃金周概念股同步沾光。
HS DisplaySearch副總裁謝勤益表示，友達的50吋及55吋電視面板是供應大陸市場的主力；群創則有58吋產量優勢，均是大陸電視廠採用的主要電視面板來源。大陸十一長假即將登場，將從10月1日起至7日，大陸「十一國慶」是重點銷售檔期，內需消費買氣備受市場期待。
此外，小米電視2S已於7月底全面上市，十一長假銷售可期，新產品從背光到面板後段模組（LCM）都是由瑞儀負責，將挹注瑞儀本季營運。
瑞儀今年電視、監視器等相關產品比重將維持在17%至18%。瑞儀與小米合作不單是背光模組組裝代工，而是提供整體面板模組設計服務，包括面板後段模組LCM出貨。
小米電視2S代工由瑞軒今年拿到訂單，再加上大陸市場布局，可望在下半年逐漸發酵，隨著第3季大陸品牌電視逐漸拉貨，下半年營運應可明顯拉高。
謝勤益說，由於大陸市場32吋液晶電視庫存多，將是促銷的主力機種。大陸電視品牌業者均採取有攻擊性的價格策略，預估在十一長假的電視銷售力道可期。
大陸電視市場規模一年超過5,000萬台，也是全球最大的4K電視市場，今年占比將可達16%至17%，看好在十一長假有爆發性的銷售。大陸電視業者在5、6月購入的4K面板占比達15%，將製成整機在十一銷售，主力尺寸有40、50及60吋。
法人認為，群創在40、50吋電視面板有優勢供應力，友達及群創並在65吋也是大陸市場主要供應面板廠，預期十一黃金周將是主要受益業者，可反映在第3季的業績表現。
【2015-09-29/經濟日報/C4版/上市櫃公司】",7,3,437,31,3
